id,char
洱,洱
判,抱
休,休
奔,奔
飩,飩
詹,扈
嫵,嫵
俄,倣
迺,迺
溘,流
癖,癖
職,職
成,戌
媼,媼
品,品
溯,湃
綜,綜
筍,筍
船,舢
煜,煜
悟,悟
囌,囌
境,疚
閑,閔
喃,喃
貨,貸
檬,撤
抖,抖
景,冕
恃,恃
尿,屁
伶,伶
盜,盜
祁,祁
遲,遲
貼,賠
閭,閭
蔬,菠
穆,穆
筒,筒
囁,囁
黨,黨
某,柔
鵠,鵠
達,羨
寥,寥
逞,逞
謝,謝
嘯,暗
蔚,蔚
虐,虐
泣,泣
申,申
予,予
企,企
開,開
診,診
短,短
增,增
啪,啪
雪,雪
蝌,蚪
卮,白
毓,毓
本,木
故,故
瓊,瓊
溥,溥
身,身
區,區
兔,兔
瞪,瞪
湊,湊
跟,跟
繆,繆
寧,窒
啄,啄
蜿,蜿
轟,轟
靂,靂
路,蹉
粽,粽
坡,坡
績,績
奮,奮
惕,惕
逗,廷
逅,逅
竅,竅
傯,傯
苟,苟
拋,拋
橢,橢
生,北
丑,玉
若,若
蜃,蛋
銅,銅
抄,秒
櫂,摺
蔣,蔣
訟,說
鶯,鶯
袈,袈
譁,譁
詼,詼
饞,饞
龍,栽
幸,幸
銻,銻
羅,羅
髒,髒
筵,筵
朵,朵
癸,癸
滂,渴
丫,丫
右,右
巒,巒
沸,沸
兔,免
逮,逮
秋,秋
齋,齋
穀,殼
亮,亮
跆,跆
早,早
鍋,鍋
玩,玩
退,退
羅,羅
混,混
佾,佾
中,申
埔,捕
躅,躅
妣,妣
餵,餵
頁,頁
蚌,精
吒,吒
帑,帑
椒,枕
膠,膠
袋,袋
慌,慌
丞,丕
鵲,鵠
鍍,鍍
蟹,蟹
嘀,嘀
朧,朦
肋,悶
評,評
藺,藺
眶,眶
胸,胸
蒲,蒲
蝸,蝴
遇,遏
雖,雖
須,頻
穡,穡
蝸,蜴
掃,摒
牯,牯
馮,馮
源,源
逞,逕
司,司
浮,浮
鷓,鷓
芳,芳
囤,囤
餡,餡
赫,赫
躲,躲
狼,猖
絆,絆
颺,颺
繽,繽
惚,惚
鄹,鄹
兼,兼
毒,毒
犢,犢
乳,乳
銳,從
哉,哉
腎,腎
之,土
燃,燃
覆,覆
濘,濘
作,作
鯨,鯨
昧,昧
上,上
附,附
臆,臆
塗,洽
驛,騾
俘,俘
鷹,鷹
蜀,蜀
蝶,蝶
黝,黝
允,允
雇,雇
掏,掏
范,范
帷,帷
屈,屈
突,突
瑙,瑁
棲,搏
踏,琺
牙,牙
氳,氫
殤,殤
胚,胚
渲,渲
循,循
鬚,鬚
益,益
菴,菴
奐,奐
塊,塊
準,準
噫,噫
隻,菱
挽,拎
蛻,蛻
輓,輓
褂,褂
召,召
石,士
漬,漬
玳,禾
坍,坑
銼,銼
創,創
霆,霆
噫,噫
蜈,蜈
亮,亮
矩,短
貸,貸
閻,閻
智,智
頸,頸
冑,冑
連,迪
苒,苒
傾,傾
蒙,冀
繡,鏽
蘗,藻
邂,邂
樁,樁
繡,繡
怕,怕
嗽,嗽
豹,豹
燥,燥
驕,驅
圭,圭
漢,漢
琥,琥
輒,輒
寸,寸
嚼,嚼
撰,撰
識,識
腸,腸
犬,犬
泰,泰
羿,羿
希,希
防,防
吟,吟
颯,颯
降,降
鞠,鞠
怒,怒
則,剽
陶,陶
盎,盎
棄,棄
罈,罈
瀑,瀑
柬,柬
自,自
麻,麻
能,能
幢,幢
驥,驥
社,社
蠕,蠕
罰,罰
盼,盼
族,族
欄,欄
貲,貲
羋,羋
侯,侯
閏,閏
囊,囊
關,關
珮,珮
課,詳
與,奘
璣,璣
跚,跚
悖,恃
善,善
廣,瘴
男,隔
醃,醃
璋,璋
胡,胡
週,週
丹,丹
灶,灶
熾,熾
仄,天
籠,籠
鍍,鍍
們,們
同,同
決,洪
峭,峭
孕,孕
頗,頗
櫃,擂
蠡,蠡
扶,敖
慝,蕙
虎,虎
若,若
郎,郎
盟,盟
姣,姣
卹,卹
碌,碌
酌,酌
屑,屑
馱,馱
訊,示
金,全
慶,慶
貂,貂
懣,遵
青,青
嫖,嫖
抒,抒
寇,寇
促,從
潑,潑
梧,杞
左,左
闡,闡
儲,儲
磨,磨
頁,頁
題,題
蛻,兌
狡,狡
壹,壹
募,募
鐘,鐘
萃,萃
穡,穡
艾,艾
橄,豚
慶,慶
柄,柄
轟,轟
岳,岳
闐,闊
戮,戮
飢,柄
誅,誅
沌,沌
漳,這
岔,岔
渺,渺
懍,懷
檔,檔
擇,搔
繅,繅
返,返
逮,逵
覺,覺
圖,圖
瓢,瓢
災,尤
啊,嗯
梁,梁
幹,幹
蹼,睫
腋,腋
凶,凶
櫃,櫃
吐,吐
錄,錄
繚,繚
貿,貿
唳,唳
心,心
剎,剎
些,些
律,律
占,占
竅,竅
嶽,嶽
狀,狀
儂,儂
嬉,嬉
幻,幻
弊,弊
鄧,鄧
累,累
仙,仙
窗,窗
吧,吧
襟,襟
矛,矛
囚,囚
瓠,菰
逮,逮
塚,塚
霜,霜
漩,漩
溉,溉
瀾,滑
俺,俺
碗,碗
懿,懿
醣,醃
易,究
腎,腎
詫,詫
穌,穌
恍,恍
恙,忘
麻,麻
距,距
炯,炯
貶,貶
朱,朱
產,產
浦,沸
躊,濤
鴻,鴻
濾,澹
供,供
縣,縣
疚,伶
造,這
毀,丑
本,本
凝,凝
跨,跨
噗,噗
鑲,鑲
瞧,瞧
彫,彫
暇,暇
殉,殉
勒,勤
辦,辨
兗,兗
惜,樁
婪,婪
閂,閂
耜,耜
怔,怔
熊,態
噹,嘴
谷,谷
飽,飽
辟,辟
剴,釗
芙,芙
須,須
貶,貶
滲,滲
庠,庠
內,內
疹,疹
膊,膊
狠,狠
勛,勛
嵌,揣
慈,慈
琢,琢
遷,選
湛,湛
鴛,鴛
祀,杞
貓,貓
疵,疵
君,君
柿,柿
窘,窘
雛,雛
啦,啦
贏,贏
萋,菲
哉,哉
瀋,瀋
哇,哇
豚,豚
遑,遑
薄,薄
同,同
桃,桃
奶,奶
刊,刊
昌,昌
海,海
路,鉻
瑣,瑣
鞅,鞅
攀,攀
爐,爐
膳,膳
蘭,闡
衷,叉
竹,竹
妹,妹
消,游
蕾,蕾
柯,柯
玫,呼
敷,敷
愁,愁
挈,芋
陵,陵
剷,剷
季,季
婁,婁
輿,輿
鞏,鞏
只,只
岐,岐
還,還
囀,囀
聾,聾
溯,溯
蹊,蹊
辭,辭
奪,奪
鰓,鰓
鞘,捎
饞,饅
安,安
俑,佰
輜,輜
偶,佾
燬,燬
秀,秀
愎,復
祺,祿
遊,遊
寫,寫
昏,昏
翌,翌
瘩,瘩
胎,附
留,留
喲,喲
角,角
床,床
髮,髮
醺,陡
尋,尋
烊,焊
筐,逞
報,報
哼,喧
紗,紗
湔,湔
囈,囈
鄂,鄂
密,忿
光,光
柳,柳
餵,餵
車,串
裊,裊
怯,怯
砧,砧
剖,剖
豢,棄
詔,詔
爪,爪
圭,圭
琥,琥
食,負
房,房
火,火
晚,盹
腰,腰
啖,啖
緊,緊
女,女
腸,觴
鷓,鷓
綿,綿
隨,隨
姪,姪
睜,睜
纜,纜
歉,歉
佗,化
岡,岡
羔,羔
蚱,蚱
噱,噱
器,器
果,果
珍,珍
悅,悅
紮,紮
藻,藻
月,月
葛,葛
擬,婚
娠,娠
欠,欠
濬,濬
袋,袋
穫,嬸
孑,孑
祖,相
儲,儲
枋,枋
晃,曼
綱,綢
娩,挽
罄,瞽
菲,菲
丙,四
覃,覃
虐,虐
忌,忌
骸,骸
剌,剌
豌,豌
樵,樵
櫛,描
魏,魏
樞,樞
塔,垮
貢,貢
漸,漸
淵,淵
赳,釣
嚨,嚨
睽,睽
嬤,嬤
寬,寒
威,威
屬,黛
拋,抵
麵,麵
霪,霪
絲,絲
淨,淨
仍,頂
慼,愿
瘍,瘍
履,展
扣,拒
寺,寺
領,頒
顎,顎
誑,誑
燃,燃
鏟,罐
註,詮
骨,骨
誌,詰
度,皮
肱,敗
斯,斯
兢,葫
盈,盈
銬,銘
琺,琺
萼,冀
樟,樟
聖,聖
拱,拱
噓,唬
鹽,鹽
礎,礎
咀,咀
址,址
走,走
因,困
梯,梯
轟,轟
籌,籌
沌,沌
嵩,嵩
紳,紳
讓,讓
眠,眠
絨,絨
訪,訪
綑,綑
怏,腱
生,生
崁,崁
尋,寺
辛,辛
黠,黠
奢,奢
怠,怠
憔,憔
樹,樹
讖,讖
瓏,瓏
狄,狄
舨,舨
闔,閡
艮,艮
珀,珀
墳,墳
跚,跚
柚,柚
寸,寸
悍,焊
紮,紮
浙,浙
銷,銷
怨,怨
燕,燕
梵,背
秧,秧
脩,假
啼,啼
嚕,嚕
綰,綰
毓,毓
腺,腺
每,每
跎,諮
床,床
蔬,蔬
榕,榕
卞,卞
零,零
牧,牧
圍,團
埤,埤
韓,韓
隱,惡
減,減
摟,摟
祇,祗
霖,竄
夔,夔
撰,撰
波,浪
箝,笨
閭,閭
巔,巔
躊,躊
縫,縫
怡,怡
喉,喉
倪,倪
存,存
渲,渲
斜,斜
協,協
理,逕
視,視
槍,槍
否,否
例,例
遷,遷
瑤,瑤
刃,刃
缶,缶
徇,徇
毒,毒
飾,飲
響,響
鮫,穌
焙,熔
撮,撮
歲,歲
良,良
屁,屁
篆,篆
煤,燒
假,假
拘,拘
狗,狗
突,突
舨,舨
蜂,蜂
站,站
淤,淤
貊,貊
鎳,鎳
鑑,鑑
紂,紂
價,便
察,察
突,突
羊,千
柞,柞
說,說
鎳,鎳
怠,怠
韋,韋
戎,戎
罵,罵
荷,荷
孤,孤
畸,畸
陝,陝
箏,箏
岩,岩
詰,詰
釧,釗
棵,棵
瀨,瀨
卿,卿
韶,鈴
暹,暹
議,議
晨,昆
蹺,蹺
郡,郡
柔,柔
冉,冉
遷,要
迦,迦
激,激
韭,韭
爪,爪
舌,舌
值,值
凸,凸
問,閭
牆,牆
恿,恿
螂,螂
淡,淡
吝,吝
琢,琢
呼,唔
緞,緞
原,原
踏,暗
差,差
谿,谿
喲,喲
沐,沐
邐,邐
韜,韜
差,差
題,題
皰,皰
瓦,瓦
美,美
承,冰
詣,誥
薇,薇
宴,察
艦,艦
匐,富
奮,奮
噸,晦
權,稷
炙,炙
袒,袒
櫻,揮
擅,擅
軾,軾
油,油
泊,汨
妄,妄
颶,颳
召,乙
侍,待
莽,莽
復,復
麼,麼
狸,狸
夠,夠
村,川
碾,魂
徇,徇
靈,靈
冤,冤
痴,痴
矛,矛
啊,呵
蠹,蠹
貝,貝
侍,侍
臍,臍
匠,匠
弱,筠
昂,昂
勇,勇
藕,藕
仞,仞
鮑,鮑
訖,訖
魷,魷
瀏,瀏
瞌,瞌
褂,褓
儉,佾
客,容
瞟,瞟
伍,伍
賣,賣
瞬,瞬
毗,毗
系,系
獲,獲
殤,殤
嘶,嘶
啕,啕
啪,啪
倨,傖
元,元
窯,窯
振,振
磐,磐
綜,綜
憐,憐
拜,拜
慰,慰
弒,弒
投,投
戍,戌
吝,吝
案,案
癸,癸
燭,燭
掌,掌
至,至
論,詬
鵪,鵪
靦,靦
潮,潮
鉸,鉸
煌,燻
嗅,嗅
嘍,嘍
隘,隘
贗,贗
基,基
臆,臆
晌,晌
兌,兌
帽,帽
帖,估
哂,哂
琳,琳
窺,窺
紳,紳
禁,禁
峙,恃
鷗,鷗
叛,撒
臼,臼
盪,渴
貴,貴
躉,躉
秋,秩
騷,騷
幼,幼
媚,媚
燈,橙
靂,弄
鈔,鈔
菜,菜
銳,銘
暇,暇
饒,饒
霑,霑
屑,屑
飾,飭
澧,澧
衣,衣
陡,陡
職,職
鍥,鍥
飩,飩
脊,脊
工,工
群,群
喲,喲
硯,現
侮,仔
嬌,嬌
毗,毗
孜,詼
頻,頻
鉑,鉑
磐,磐
頂,頂
稚,稚
忖,忖
行,行
奚,奚
鍬,鍬
生,生
球,球
鱔,鱔
仃,川
氛,氛
甫,甫
媛,媛
邢,邢
捲,捲
譁,譁
輜,輜
籌,籌
必,必
嘿,哩
舫,舫
認,認
潦,淺
喀,喀
擻,嘮
壅,壅
沃,沃
畢,畢
胤,胤
玫,孜
嚇,嚇
批,拚
濤,濤
重,重
燃,燃
堯,堯
鞭,鞭
誘,誘
撕,撕
蹬,蹬
厲,厲
檀,檀
蠢,蠢
訟,詢
眼,眼
伏,伏
縈,縈
妯,妯
子,子
洋,洋
票,票
吳,吳
苑,苑
搾,搾
靨,靨
矚,矚
基,本
妁,妁
市,干
寂,顆
其,其
酬,酗
銓,銓
獐,獐
咚,咚
賈,賣
敗,敗
緊,緊
蒲,苒
惟,惟
納,納
臂,臂
廠,廠
牠,牠
勿,勿
岔,岔
鼙,賢
瑰,瑰
逛,逛
陝,狹
塾,墊
濤,濤
皇,皇
已,巳
宦,宦
淑,淑
朝,朝
煽,燐
筆,筆
定,定
和,和
疆,疆
遼,遼
雕,雕
姐,姐
葛,葛
銼,銼
祝,祝
恩,思
烏,烏
唱,唱
靄,靄
糖,糖
駒,駒
鵡,鵡
罷,罷
鞍,鞍
蔽,蔽
臭,臭
旺,旺
渠,渠
焰,焰
水,水
也,也
歸,歸
淒,淒
脊,脊
和,和
舶,舶
糠,糠
兌,兌
澀,澀
苑,苑
碾,礁
歹,歹
薪,薪
兌,兌
敏,敘
罰,罰
背,背
雉,雉
豪,豪
趙,趟
紊,素
波,淚
鶴,鶴
阡,阡
鞋,鞋
漂,漂
臍,臍
太,太
鶉,鶉
嵐,嵐
塚,塚
鬨,闋
牴,牴
吋,吋
藐,藐
躑,躑
儒,儒
骰,骰
朦,朦
蕈,蕈
嬝,鵠
大,太
褻,吾
甬,甬
叔,哉
華,華
寵,寵
枋,枋
燄,燄
蘚,醉
錦,錦
泗,泗
止,止
挫,挫
鯊,鯊
岡,阿
醺,瞟
須,須
破,破
掣,掣
僵,僵
紂,紂
野,野
帘,窈
構,構
膏,竇
楫,楫
鄙,郁
臟,臟
巔,巔
釀,釀
盔,盔
輸,輸
噤,噤
弼,弼
締,締
韭,韭
姻,梱
濬,濾
牒,牒
忌,忌
釐,釐
吩,吩
嵐,嵐
享,享
酪,酪
黑,黑
閻,閤
挽,挽
婦,婦
魘,魘
加,加
棠,棠
擎,擎
譎,羈
翩,翩
嘎,嘎
澤,澤
暗,暗
褲,褲
棗,棗
山,山
靼,靼
賽,賽
逝,遇
寵,寵
謠,謠
夕,夕
皮,皮
捧,捧
襯,襯
嗟,嗟
痰,痰
剿,剿
僑,僑
疚,疚
黠,黠
貉,貉
笑,笑
衢,衢
疲,癒
蔣,蔣
擂,擂
繅,繚
珀,珀
茁,茁
吁,吁
惟,憔
周,周
諂,諂
煎,煎
捨,拾
兵,兵
哮,哮
白,自
剷,剷
迆,迆
欽,欽
具,具
衍,衍
杷,知
寤,寢
款,款
癮,癮
嗡,嗡
題,題
土,土
鞘,勒
讒,讒
拾,拮
似,似
糟,糟
鬚,鬚
插,插
滾,滾
苔,苔
荸,荸
雨,雨
瀚,瀚
驚,驚
娑,娑
燄,燄
臬,臬
鮑,鮑
幗,幗
充,灰
棟,棟
砷,砷
症,症
譯,譯
遊,道
屹,屹
鯧,鰭
閨,閨
篷,篷
玷,玷
而,而
苜,苜
撻,撻
廓,廊
絨,絨
躉,躉
貸,貸
慕,慕
竇,竇
滲,滲
烽,烽
埤,埤
予,予
胳,胳
辟,辟
齣,齣
翼,蔓
母,母
丞,丞
暖,暖
階,階
選,選
闌,闋
櫝,橫
汁,汁
蘋,蘋
胥,胥
妓,姪
爻,爻
鶴,鵠
謎,謎
陋,陋
熨,熨
溶,溶
砂,砂
別,別
肓,肓
霜,霜
鋸,鋁
蓿,蓿
蠢,蠡
鴦,駕
鬱,鬱
飾,飾
乓,乓
袂,袂
潺,潺
魅,魅
茄,茄
穢,穢
韌,韌
膿,朦
痰,痰
綏,綏
紫,紫
楚,芟
竄,竄
鉀,跚
俄,俄
撈,撈
狂,狂
俳,俳
探,探
矗,矗
四,四
傖,搶
埠,埠
尷,尷
慮,慮
曳,曳
製,製
訝,詬
逝,逆
卵,卵
悶,悶
俑,俑
庸,庸
舅,舅
豈,豈
諒,諒
逾,逾
悉,悉
偃,偃
溉,絨
咒,咒
東,東
穹,害
販,販
珠,珠
均,均
妞,妞
貼,貼
嬪,嬪
佾,庶
猿,猿
呎,呎
林,林
骸,散
斗,斗
螫,螫
負,頁
谿,谿
浪,琅
多,多
淇,淇
綸,綸
候,候
友,友
眠,眠
坐,坐
末,並
台,台
繩,絕
鰭,鰭
擻,擻
糾,糾
飪,仔
恙,恙
賦,臧
嘟,嘟
娼,娼
眸,眸
契,契
魚,魚
黃,黃
淞,淞
映,映
洱,洱
鏍,鰥
謨,譁
祉,祉
鵝,鵝
緯,緯
吮,咚
睥,睥
鰥,鰥
蔬,蔬
痛,痛
肅,肅
莢,莢
妤,妤
良,良
底,底
啄,啄
略,略
氧,氧
錄,錄
踴,助
癆,癆
悠,悠
梭,梭
弦,預
扇,扁
覺,覺
延,延
喧,這
沌,沌
斷,斷
釵,釵
賈,賈
孰,就
威,威
贍,贍
鑽,鑽
跡,踏
叉,又
慍,慍
崩,崩
覓,竟
摟,控
擂,擂
遙,遙
昨,昨
肌,胚
颳,颳
冊,冊
裳,裳
輦,輦
灤,灤
砭,砭
俳,俳
嘩,嘩
苗,茵
蓓,蓓
卉,卉
弧,弧
當,當
髻,髦
韌,韌
瞿,瞿
都,都
眸,眸
誰,誰
尤,尤
煩,瀕
岷,岷
養,養
腳,腳
噎,噎
怯,怯
陣,陣
檄,檄
優,優
膛,膛
娌,娌
炙,炙
聘,聘
碧,碧
兼,牽
澹,澹
單,窒
民,民
閥,閥
仍,例
盲,高
齣,齣
矢,矢
嬰,嬰
不,不
提,提
褂,褂
俘,俘
慟,擁
乙,乙
慫,慫
雇,雇
勃,勃
州,收
汐,洶
拼,拼
宗,宗
江,江
畦,哇
弘,弘
鞅,鞅
送,定
讖,讖
綏,綵
咆,咆
豺,豺
餾,餾
練,練
隔,隔
姊,姊
艙,綠
栩,栩
愴,愴
闢,闊
仁,仁
顏,顏
摧,摧
爽,意
娥,稼
軟,軟
本,本
襖,襖
榴,榴
墀,墀
隕,隕
翰,輸
拭,拭
麒,麒
犄,犄
燙,燙
鄰,鄰
拮,拮
夠,夠
選,選
訂,訂
猛,猛
蛾,蛾
榛,榛
逐,逐
賭,颳
柏,私
假,假
莓,莓
舵,舵
躬,躬
循,循
屢,屢
頭,頭
惕,惕
快,快
撮,擺
卑,卑
準,準
畝,畝
肚,肚
咕,咕
窟,窟
至,垂
膚,膚
梃,梃
嗇,嗇
拚,拌
崑,崑
匯,匯
敘,敘
抑,抑
盂,盂
包,包
遍,遍
鍊,鍊
湘,珊
鏝,鎂
暑,暑
凰,風
錶,錶
痙,痙
菲,萍
踴,踴
京,京
肥,肥
凹,凹
原,原
愜,悟
觸,獨
津,津
耍,耍
改,瓦
日,目
聖,聖
動,劫
褻,褻
郭,郊
擦,擦
擾,嗓
忝,忝
談,或
鬨,巽
槁,精
聲,聲
拾,拾
循,循
界,界
竣,竣
礫,鑠
連,達
暈,暈
踢,踢
掠,掠
徨,徨
蕈,蕈
颼,颼
毓,毓
賜,賜
講,講
鳴,鳴
媳,嫣
諜,諜
飄,飄
藥,樂
葫,翁
云,邑
偏,倫
播,堵
磨,磨
孽,孽
娟,娟
螞,螞
乃,乃
狷,狷
擬,擬
贗,贗
菅,菅
困,困
啼,邂
怨,怨
爰,爰
諮,詔
記,記
酉,西
於,於
私,私
弊,弊
知,知
禱,禱
湛,湛
幀,情
冥,冥
蟻,蟻
擾,優
御,御
篷,篷
孓,孓
鐵,鐵
佛,偌
礫,襟
顓,顓
俐,俐
咖,咖
琢,琢
源,源
莖,莖
哪,哪
闊,闊
穎,穎
錫,錫
頤,頤
索,索
聆,聆
憩,憩
孚,孚
匱,匪
鉛,鉛
愴,傖
醇,醞
貨,賃
仿,仿
沉,況
政,政
犬,犬
酬,酬
南,南
熱,熱
們,們
沒,浚
衛,衛
雙,雙
榫,棒
艇,艇
泉,泉
訪,訪
朗,朗
鏡,鏡
咋,昨
掩,掩
悴,悻
準,準
輩,輩
哮,哮
墟,鴻
看,看
瑩,瑩
佛,俯
輯,輯
圾,圾
比,比
黷,黷
矽,矽
拘,拘
箝,箝
沿,沿
覃,粟
寤,寤
癌,癌
煉,煉
髏,髏
割,割
量,曼
聯,聯
毽,毽
判,判
能,能
蟲,蟲
樊,樊
潘,瀋
逍,逍
烊,烊
佯,件
瀝,瀝
鴕,鴕
裔,裔
磬,磬
板,梳
河,河
斑,斑
犖,犖
要,要
阪,返
袖,袖
拱,揉
遘,盞
液,液
聿,聿
媽,媽
嗎,嗎
琴,琴
哺,哺
謗,暗
肇,革
瞽,瞽
禿,兀
銖,銖
赫,赫
餛,餵
芻,芻
藍,藍
肥,肥
穢,旗
各,各
擁,擁
年,年
右,右
伶,伶
得,待
怎,怎
篙,蒿
控,控
港,港
唾,噬
刈,附
蠕,蠕
埂,埂
槽,娼
卜,卜
倪,他
劍,劍
皴,皴
論,論
漁,漁
施,施
胥,胥
猙,猙
楨,楨
輝,姆
緝,緝
潼,漣
島,島
頹,頹
咆,咱
鄉,即
蟒,蝶
聿,聿
捨,妥
蕉,蕉
憐,憐
鏡,鏡
嘮,嘮
散,散
強,強
術,術
穀,轂
私,私
迦,逛
華,萃
塹,塹
紹,始
咐,咐
琿,琿
鸞,鸞
羯,羯
釀,釀
巳,邑
擒,擒
蛆,蛆
迦,迦
壬,士
黜,黜
賓,賓
種,種
魔,魔
馮,洛
逵,迢
簽,簽
劬,劬
休,休
宵,宵
非,非
幛,幛
鎳,綽
頹,頹
豬,豬
東,束
眾,眾
帆,栩
炬,炬
能,能
汙,汙
餾,餾
仆,仆
逾,逾
器,器
加,加
喜,喜
雙,雙
粟,粟
澎,澎
隧,隧
舜,瘠
霉,累
堆,堆
俾,俾
遍,遍
灼,灼
疇,曖
馬,馬
砷,砷
勦,勦
倚,倚
麥,麥
雌,雌
湖,湖
帚,帚
牲,牲
氤,氤
衙,衙
琅,琅
輯,輯
叭,叭
騖,騖
橙,橙
闌,闌
超,超
涇,淫
坍,坍
撓,撓
詣,詬
騰,騰
唬,唬
校,茲
逕,逕
弊,弊
揆,採
增,增
魘,靨
格,格
胱,胱
犀,犀
阪,及
蘆,蘆
個,個
窒,莖
分,分
眺,眺
縑,嫌
臭,臭
你,你
佗,佗
預,顯
勦,勦
獅,獅
稍,稍
幔,幔
鱷,鱷
由,由
篾,篾
欣,欣
燬,燬
摯,摯
紕,妝
鄱,鄱
抹,抹
陲,陲
諒,諒
苗,苗
暫,海
簿,簍
軾,輕
躅,瑪
兀,兀
虔,序
邁,邁
芭,芭
鵪,鵪
坑,坑
甽,甽
端,端
翹,毽
歲,成
誤,誤
撬,流
骰,髓
糊,飼
稍,梢
糢,糢
汁,汁
嶽,嶽
廬,廬
滌,淚
恃,恃
填,填
直,直
範,範
廿,什
瀝,瀝
涇,涇
哥,需
腺,腺
淚,渡
答,答
糕,稔
懲,懲
輻,戟
硃,硃
革,革
門,門
磺,璜
仃,何
瞰,瞰
翎,翎
爻,炎
匪,匪
拿,拿
鈕,鈕
噗,嗟
掣,掣
綠,綠
囑,囑
譁,譁
財,財
淨,濘
見,見
貍,貍
榫,榫
蟑,蟑
氦,氦
龍,龍
銜,銜
簇,筷
輛,輛
階,階
類,顛
飛,飛
佔,佔
兆,兆
蛋,蛋
她,她
衰,衰
藹,藹
咕,叱
麂,麂
豺,豺
瀋,瀋
哨,哨
嘔,嘔
儔,儔
得,待
衍,待
墳,墳
猓,搾
鐸,鐸
應,應
詢,詢
糢,殺
古,古
賈,賈
裘,裴
黎,袈
蓀,蓀
牯,牯
浸,浸
密,密
努,努
鷺,鷺
矓,矓
毽,毽
竄,窩
雇,扈
職,膨
撲,撲
秦,奉
季,季
江,江
維,維
埠,坪
固,固
賺,肺
綵,絲
督,智
它,巨
碟,碟
魄,蜿
玄,玄
疝,疵
螃,螃
卻,卻
番,番
糟,糟
垣,垣
避,避
派,派
著,著
亭,亭
嘈,嘖
俺,俺
酬,甽
未,洪
瀚,瀚
詩,詩
腆,腆
雲,雲
呵,呵
洶,洶
訓,訓
拇,拇
咄,咄
早,早
韶,韶
玉,玉
獷,槁
蠻,巒
愎,蝗
骼,骸
墨,墨
柿,柿
已,巳
眩,眩
黏,黏
礁,礁
幅,幅
詼,詼
劑,劑
漕,漕
懾,懾
梱,梱
濡,濡
撤,撒
吏,支
酣,酣
悶,悶
開,開
幅,幅
藺,藺
胳,胳
茱,茱
遼,蓬
巽,巽
看,看
逵,逛
向,向
渠,漬
藩,蕃
銷,銷
您,墟
抒,抒
械,恢
奘,奘
蓄,蓄
蘭,蘭
螫,螫
貯,貯
放,放
雙,雙
閏,闊
防,防
閉,閉
經,經
壁,星
殆,殆
香,香
佻,桃
艾,艾
偺,偺
紙,紙
拯,拯
集,集
阜,牟
鍾,鍾
剪,剪
芥,芥
亦,亦
讚,讚
弗,弗
過,遇
綾,綾
畦,畦
碎,碎
浙,浙
曝,遠
礙,硯
揣,揣
豺,豺
鈷,駐
坦,坦
頁,頁
班,班
石,石
羈,羈
伺,何
惑,惑
醒,醒
珮,颯
籤,籤
岩,炭
弄,弄
罕,穿
隔,隔
忌,忌
雨,雨
爺,爺
軔,剌
鬢,鬢
狐,狐
閻,閻
黷,贖
霄,霄
櫂,權
慰,葵
鵝,抵
建,淺
策,策
閘,閘
茉,茉
潮,潮
葩,杞
腎,腎
遲,遲
崔,崔
翩,翩
支,支
智,智
握,捱
歧,次
減,減
溜,溜
絞,絞
蕪,蘊
陡,陡
瘁,痊
貴,責
郡,郡
命,氖
睦,睦
悉,悉
在,在
護,護
朦,矇
坡,坡
銷,銷
稠,稠
咒,咒
功,功
嘲,嘲
太,太
哨,哨
閣,閣
闊,閭
漢,漢
介,介
鎢,鎢
嶇,嫗
瓠,瓠
叢,叢
帥,的
旨,旨
汾,汰
猙,猙
干,干
鍵,銬
籲,籟
啃,咋
瑰,瑰
倦,倦
致,玫
遣,遣
繕,繞
玫,玫
整,整
仄,仄
攙,攙
洲,洲
鷓,鷓
懦,懦
鱉,鱉
喪,喪
潸,潸
慣,慣
遇,遇
萸,萸
壘,壘
縊,縊
接,接
橋,橋
淺,瀆
淤,淤
騁,騁
霖,霖
輓,輓
命,命
途,逐
筋,筋
邪,邪
痢,痢
遠,遠
嚥,嚥
蛇,蛇
祆,祆
懼,懼
禹,魚
宜,宜
綴,綴
渴,渭
蚊,蚊
砰,砰
血,丘
赴,莢
閤,閩
桀,桀
攀,攀
瞌,瞌
檬,檬
鷥,鷥
鏤,鍵
驕,驕
退,退
苒,再
佯,倖
猜,猜
激,激
附,附
般,欣
沽,沽
溺,添
硼,硼
跎,跎
鄒,郡
應,廣
箴,箴
糠,粳
顰,顰
太,汰
疆,疆
譜,譜
圖,圖
氏,氏
豌,豌
懿,懿
伸,仲
騙,琳
週,週
歷,歷
倫,偷
鳳,風
彌,彌
拗,拘
此,此
擇,揮
鎂,鐃
隆,隆
靖,靖
規,規
盟,盟
口,曰
擺,擺
舛,舛
削,削
僻,假
凡,几
蚣,淞
五,五
勉,勉
牧,牧
驃,驃
障,障
盃,盃
拄,控
恐,恐
蹊,蹊
蠻,蠻
鐲,鐲
疤,疤
徇,徇
歸,歸
琿,琿
僚,僚
痘,疼
片,片
廿,廿
豚,豚
鑲,鍍
淚,淫
汪,汪
上,土
脅,脅
釀,釀
銅,銅
怔,怔
供,供
閡,閡
裹,裹
拉,拉
夤,夤
閔,閔
梧,梧
瘠,瘀
翳,繫
途,途
陵,陪
扔,扔
涼,淙
漣,漣
醫,醫
牡,牡
剜,割
趣,趣
副,副
鏃,鏃
